Value,Cost,Param1,Param2
501.5523536533333,11.446848288701174,138.242377,0.01,278.946734,0.355094437
505.24023860666665,11.44689660680979,137.492553,0.01,516.942684,0.653168787
508.92812355999996,11.446803624855136,138.132342,0.01,2985.03273,0.939751594
512.6160085133333,11.446778461676583,138.212496,0.01,243.665603,0.261050972
516.3038934666666,11.446746260694164,137.963193,0.01,925.775509,0.805703321
519.99177842,11.446742896005585,137.774143,0.01,386.90205,0.534421067
523.6796633733333,11.44667626400572,137.399122,0.01,244.967851,0.266632753
527.3675483266667,11.446657136000667,137.268318,0.01,424.152278,0.57658013
531.05543328,11.44665926512687,137.869497,0.01,361.412006,0.501414227
534.7433182333333,11.44659940328409,136.97303,0.01,192.013633,0.0643351784
538.4312031866666,11.446561240580785,137.008066,0.01,424.799376,0.577005687
542.11908814,11.446580083122802,136.572038,0.01,1410.6162,0.872756573
545.8069730933333,11.446557641955186,137.482367,0.01,319.364857,0.435380091
549.4948580466666,11.446845371720423,138.114004,0.01,2415.28083,0.92526378
553.182743,11.446587769950526,137.148957,0.01,1537.66268,0.882652814
556.8706279533333,11.446433686643793,136.740583,0.01,432.498417,0.583900057
560.5585129066667,11.446412420321199,136.582088,0.01,307.678709,0.415229833
564.24639786,11.446383424505013,136.423994,0.01,448.028925,0.598645606
567.9342828133333,11.446371895971096,136.422978,0.01,238.955826,0.247933977
571.6221677666666,11.446345157232994,136.398868,0.01,224.000606,0.197459953
575.3100527199999,11.446313866306612,136.153245,0.01,195.21143,0.0790481944
578.9979376733334,10.81221031569727,1.99495504,7.49801819,3323.8256,0.32447367
582.6858226266667,11.446287876301957,136.367885,0.01,432.756955,0.583698742
586.37370758,11.446261059210478,135.940195,0.01,309.119907,0.418039458
590.0615925333333,11.446271858886746,136.203954,0.01,5928.11489,0.969660712
593.7494774866666,11.446260721061803,136.336956,0.01,937.365956,0.807598571
597.43736244,11.44619314794249,135.669381,0.01,621.552588,0.710685942
601.1252473933333,11.446197380193016,135.737472,0.01,2232.95484,0.919529384
604.8131323466666,11.446144728977554,135.620359,0.01,326.588844,0.44925804
