environment | time (second),hrv | V (millivolt)
2.37,5.07752636280324
2.371,4.55186620441925
2.372,4.01884926048056
2.373,3.47837912080379
2.374,2.93035623442455
2.375,2.37467857166064
2.376,1.81123999890235
2.377,1.23993145404928
2.378,0.660638886314782
2.379,0.0732418320094798
2.38,-0.522386837970945
2.381,-1.1263810500812
2.382,-1.73888346756304
2.383,-2.36004753220523
2.384,-2.99004008971679
2.385,-3.62904395656357
2.386,-4.27725930817701
2.387,-4.93490638702018
2.388,-5.6022290490196
2.389,-6.2795073880848
2.39,-6.96705650609602
2.391,-7.66522740880646
2.392,-8.37442107806629
2.393,-9.09510021093348
2.394,-9.82779312902868
2.395,-10.5731060739597
2.396,-11.3317405566375
2.397,-12.1045025480907
2.398,-12.892322626257
2.399,-13.6962764396177
2.4,-14.5176002092492
2.401,-15.3577154429699
2.402,-16.2182490959628
2.403,-17.1010542704537
2.404,-18.0082279838938
2.405,-18.9421176072987
2.406,-19.9053106677912
2.407,-20.9005894021968
2.408,-21.9308297787785
2.409,-22.9988250214941
2.41,-24.1070199002643
2.411,-25.2571675542834
2.412,-26.4499506697475
2.413,-27.6846337869564
2.414,-28.9588258980778
2.415,-30.2684057188021
2.416,-31.6076313245122
2.417,-32.9693923834393
2.418,-34.3455639457429
2.419,-35.7273947473316
2.42,-37.1058347766244
2.421,-38.4718919667302
2.422,-39.8168457115711
2.423,-41.1325173706484
2.424,-42.4113664204525
2.425,-43.646658073862
2.426,-44.8325427716838
2.427,-45.9641294876018
2.428,-47.0375295154832
2.429,-48.0498673153018
2.43,-48.9992665593534
2.431,-49.884807787986
2.432,-50.7064579094064
2.433,-51.4649820370362
2.434,-52.1618406214058
2.435,-52.7990751139101
2.436,-53.3791941883024
2.437,-53.9050604495333
2.438,-54.3798070556143
2.439,-54.8066499176562
2.44,-55.1889310790659
2.441,-55.5299860999109
2.442,-55.8330754466789
2.443,-56.1013139403217
2.444,-56.3377304987839
2.445,-56.5451465861768
2.446,-56.7262110623156
2.447,-56.8833807307476
2.448,-57.0189303077993
2.449,-57.1349398144754
2.45,-57.2332986037485
2.451,-57.3157254626176
2.452,-57.3837768596709
2.453,-57.4388573764699
2.454,-57.4822298004061
2.455,-57.5150267072753
2.456,-57.5382629379586
2.457,-57.5528480494627
2.458,-57.5595952353763
2.459,-57.5592309355009
2.46,-57.5524033740858
2.461,-57.5396909377287
2.462,-57.521609931209
2.463,-57.4986215434345
2.464,-57.4711377873372
2.465,-57.4395268080441
2.466,-57.4041178857235
2.467,-57.365205860014
2.468,-57.3230551462349
2.469,-57.2779031145724
2.47,-57.2299632379219
2.471,-57.1794277648725
2.472,-57.1264702175109
2.473,-57.0712475190164
2.474,-57.0139019208498
2.475,-56.9545626618494
2.476,-56.8933473678796
2.477,-56.830363556125
2.478,-56.7657094554151
2.479,-56.6994758929516
2.48,-56.6317459176905
2.481,-56.5625969344881
2.482,-56.4921001544564
2.483,-56.4203219851502
2.484,-56.3473243506794
2.485,-56.2731651093901
2.486,-56.1978986458723
2.487,-56.1215759844734
2.488,-56.0442461412699
2.489,-55.9659542029266
2.49,-55.8867444862794
2.491,-55.8066593426704
2.492,-55.7257373635746
2.493,-55.644018046794
2.494,-55.5615377023353
2.495,-55.4783313784199
2.496,-55.3944336294785
2.497,-55.3098768049719
2.498,-55.2246929311625
2.499,-55.1389127838662
2.5,-55.0525661616522
2.501,-54.9656822906548
2.502,-54.8782892308283
2.503,-54.7904146517022
2.504,-54.7020854361452
2.505,-54.6133274158097
2.506,-54.5241662054948
2.507,-54.4346263624744
2.508,-54.3447318213493
2.509,-54.2545059521529
2.51,-54.1639712611488
2.511,-54.0731496983535
2.512,-53.9820624991758
2.513,-53.8907302254347
2.514,-53.799172784642
2.515,-53.7074092563497
2.516,-53.6154581318896
2.517,-53.5233371144645
2.518,-53.4310630399175
2.519,-53.3386520904618
2.52,-53.2461195906422
2.521,-53.1534800558106
2.522,-53.060747172431
2.523,-52.967933766968
2.524,-52.8750517986368
2.525,-52.7821123234285
2.526,-52.6891254787007
2.527,-52.5961004805994
2.528,-52.5030456699484
2.529,-52.4099683836782
2.53,-52.3168749984035
2.531,-52.2237708834321
2.532,-52.130660424394
2.533,-52.0375468941026
2.534,-51.9444325254037
2.535,-51.8513185076059
2.536,-51.7582051386244
2.537,-51.665091488469
2.538,-51.5719756358409
2.539,-51.4788545991334
2.54,-51.3857243081293
2.541,-51.2925794758807
2.542,-51.1994137833526
2.543,-51.1062197716937
2.544,-51.0129889121053
2.545,-50.9197114725887
2.546,-50.8263766264418
2.547,-50.7329724359914
2.548,-50.6394857819699
2.549,-50.5459023492893
2.55,-50.4522066710028
2.551,-50.3583821017568
2.552,-50.2644106814985
2.553,-50.1702733051306
2.554,-50.0759496609622
2.555,-49.9814183505681
2.556,-49.8866566239863
2.557,-49.7916405112496
2.558,-49.6963447469891
2.559,-49.6007425850484
2.56,-49.5048057929895
2.561,-49.4085048678017
2.562,-49.3118087351306
2.563,-49.214684994273
2.564,-49.1170996136271
2.565,-49.0190168622564
2.566,-48.9203995229529
2.567,-48.8212086072019
2.568,-48.7214030286559
2.569,-48.6209399760421
2.57,-48.5197747289511
2.571,-48.4178602701042
2.572,-48.3151472494706
2.573,-48.2115841201981
2.574,-48.1071166902792
2.575,-48.0016880100094
2.576,-47.8952383699575
2.577,-47.7877051971648
2.578,-47.679022309882
2.579,-47.5691198533317
2.58,-47.45792450425
2.581,-47.3453589789745
2.582,-47.2313413006595
2.583,-47.1157847928188
2.584,-46.9985977405385
2.585,-46.8796827214592
2.586,-46.7589362402354
2.587,-46.6362482156954
2.588,-46.5115012882583
2.589,-46.3845701892582
2.59,-46.2553209758854
2.591,-46.1236101947913
2.592,-45.9892838966846
2.593,-45.8521765571981
2.594,-45.7121098611268
2.595,-45.5688912282634
2.596,-45.4223123952709
2.597,-45.2721472790289
2.598,-45.1181508792997
2.599,-44.9600552168505
2.6,-44.7975690186656
2.601,-44.63037181754
2.602,-44.4581127339262
2.603,-44.2804045507112
2.604,-44.0968188422159
2.605,-43.9068819592247
2.606,-43.7100639881619
2.607,-43.5057765930875
2.608,-43.2933558638241
2.609,-43.0720570846629
2.61,-42.8410355379888
2.611,-42.5993282703905
2.612,-42.3458407898242
2.613,-42.0792985833957
2.614,-41.7982490488727
2.615,-41.5009854756752
2.616,-41.1854965714333
2.617,-40.8493928126154
2.618,-40.4898172397699
2.619,-40.1033185888558
2.62,-39.6856720987978
2.621,-39.2316316453786
2.622,-38.7346129257984
2.623,-38.1861110894008
2.624,-37.5749687482941
2.625,-36.88628344042
2.626,-36.0994024403287
2.627,-35.1846629372324
2.628,-34.0978595627137
2.629,-32.7689368994029
2.63,-31.0793516869908
2.631,-28.8100569985322
2.632,-25.5154746146818
2.633,-20.2785265926718
2.634,-12.2238595886883
2.635,-3.57577483421624
2.636,3.20762342671273
2.637,8.07499726484331
2.638,11.5661936464005
2.639,14.1233560778749
2.64,16.0399349907531
2.641,17.5103251889831
2.642,18.6653325585207
2.643,19.5938651901268
2.644,20.3567976605803
2.645,20.99617757722
2.646,21.5412594648958
2.647,22.0125865263903
2.648,22.424692300887
2.649,22.7879666755958
2.65,23.1099069032318
2.651,23.3959758271936
2.652,23.6502107078011
2.653,23.8756461285991
2.654,24.0746073134474
2.655,24.2489178655511
2.656,24.4000470436558
2.657,24.5292248662304
2.658,24.6374969171125
2.659,24.7257908322152
2.66,24.7949391173103
2.661,24.8457141036127
2.662,24.878837343776
2.663,24.8949918798125
2.664,24.8948303258387
2.665,24.8789788011027
2.666,24.8480391962391
2.667,24.8025908352922
2.668,24.7431916322227
2.669,24.6703783163507
2.67,24.58466652015
2.671,24.4865507103797
2.672,24.376504409799
2.673,24.2549802083046
2.674,24.1224098322234
2.675,23.9792042655469
