environment | time (second),hrv | V (millivolt)
0,-47.787168
0.001,-47.7476744163733
0.002,-47.7089902550457
0.003,-47.6664714982091
0.004,-47.6199827820852
0.005,-47.5698076135384
0.006,-47.5162328815997
0.007,-47.4595085229633
0.008,-47.399849764383
0.009,-47.3374435777519
0.01,-47.2724532612204
0.011,-47.2050222634277
0.012,-47.1352770044828
0.013,-47.06332882341
0.014,-46.9892754195911
0.015,-46.913201957453
0.016,-46.8351819531372
0.017,-46.7552782474444
0.018,-46.6735435853285
0.019,-46.5900211820577
0.02,-46.5047450264299
0.021,-46.4177405515679
0.022,-46.3290241547129
0.023,-46.2386046682585
0.024,-46.1464828473331
0.025,-46.0526516262643
0.026,-45.9570965469223
0.027,-45.8597954206054
0.028,-45.7607185311818
0.029,-45.6598285433037
0.03,-45.5570802548671
0.031,-45.4524207097753
0.032,-45.3457890208946
0.033,-45.2371154191354
0.034,-45.1263228355774
0.035,-45.0133232894496
0.036,-44.8980210250565
0.037,-44.7803096717966
0.038,-44.6600710759685
0.039,-44.5371776019052
0.04,-44.4114863174689
0.041,-44.2828435428726
0.042,-44.1510793533179
0.043,-44.0160076166807
0.044,-43.8774264902998
0.045,-43.7351111046373
0.046,-43.5888196902913
0.047,-43.4382824366654
0.048,-43.2832047453055
0.049,-43.1232636456522
0.05,-42.9580962402052
0.051,-42.7873110374165
0.052,-42.6104599889468
0.053,-42.427055738218
0.054,-42.2365551881463
0.055,-42.0383429670977
0.056,-41.8317280922768
0.057,-41.6159276184955
0.058,-41.3900501234429
0.059,-41.1530839963743
0.06,-40.9038656624627
0.061,-40.6410549375607
0.062,-40.3631013711706
0.063,-40.0681885628948
0.064,-39.7541686701323
0.065,-39.4184766922964
0.066,-39.0580321751751
0.067,-38.6691021014201
0.068,-38.2471157337752
0.069,-37.7863412945433
0.07,-37.2794925999035
0.071,-36.7171894442239
0.072,-36.0870814493763
0.073,-35.3723542176839
0.074,-34.5495607670534
0.075,-33.5848636439495
0.076,-32.426739523684
0.077,-30.9927705982853
0.078,-29.1410966240325
0.079,-26.6077494107551
0.08,-22.8713903729104
0.081,-17.0591777383302
0.082,-9.07000935256691
0.083,-1.17965103122985
0.084,4.87407916478562
0.085,9.16624552225028
0.086,12.2053458738449
0.087,14.3844906331964
0.088,15.9663185079954
0.089,17.1271963903617
0.09,17.9871881774818
0.091,18.6288205883744
0.092,19.1092973926029
0.093,19.4686201526885
0.094,19.7350340663754
0.095,19.9287010540193
0.096,20.0641739055494
0.097,20.1521206208775
0.098,20.2004610700113
0.099,20.2151579225009
0.1,20.2007968806558
0.101,20.16095111501
0.102,20.0984711713717
0.103,20.0156690332888
0.104,19.9144531341481
0.105,19.7964272290578
0.106,19.6629601291702
0.107,19.5152364828284
0.108,19.3542938709338
0.109,19.1810498554084
0.11,18.9963228332622
0.111,18.8008476019492
0.112,18.5952865056273
0.113,18.3802389434093
0.114,18.1562493081023
0.115,17.9238098922912
0.116,17.6833694593982
0.117,17.4353356971319
0.118,17.1800780630786
0.119,16.9179328568431
0.12,16.6492046380032
0.121,16.3741675211876
0.122,16.0930702378617
0.123,15.8061365611927
0.124,15.5135688425306
0.125,15.21554568737
0.126,14.9122273499378
0.127,14.6037558682293
0.128,14.2902559497971
0.129,13.9718415715937
0.13,13.6486054780253
0.131,13.3206254536934
0.132,12.9879823335938
0.133,12.6507271027896
0.134,12.3089172313784
0.135,11.9625847881092
0.136,11.611764900996
0.137,11.2564818935641
0.138,10.8967477948226
0.139,10.532572228995
0.14,10.1639609128118
0.141,9.79090941739607
0.142,9.41340742833279
0.143,9.03144128292251
0.144,8.64499281476574
0.145,8.25403956585031
0.146,7.85855574222673
0.147,7.4585109346051
0.148,7.05387105416149
0.149,6.64459924632866
0.15,6.23065430759082
0.151,5.81199383003559
0.152,5.38857040590409
0.153,4.96033584500363
0.154,4.52723760889024
0.155,4.08922134799158
0.156,3.64622942670715
0.157,3.19820090885064
0.158,2.74507230833656
0.159,2.28677544585145
0.16,1.82323966192858
0.161,1.35438869893717
0.162,0.880143162515363
0.163,0.400417912667928
0.164,-0.0848789413878062
0.165,-0.575846241579385
0.166,-1.07259033404081
0.167,-1.57522620438038
0.168,-2.08387862861886
0.169,-2.59868458888806
0.17,-3.11979515178808
0.171,-3.64737753982803
0.172,-4.18161580994197
0.173,-4.72271406686606
0.174,-5.27090038546773
0.175,-5.82643020952379
0.176,-6.38959428817527
0.177,-6.96071858783967
0.178,-7.540169444402
0.179,-8.12836678342154
0.18,-8.72577143199036
0.181,-9.33292031130064
