environment | time (second),hrv | V (millivolt)
0,-47.787168
0.01,-47.8169112477551
0.02,-47.8204654531272
0.03,-47.7437494574823
0.04,-47.625842161932
0.05,-47.4857496342387
0.06,-47.3324506882101
0.07,-47.1702226677568
0.08,-47.0010593723041
0.09,-46.8257650073008
0.1,-46.6444821673768
0.11,-46.4569297681356
0.12,-46.2625059099639
0.13,-46.06033410133
0.14,-45.8492361780398
0.15,-45.6276390913462
0.16,-45.3935252556001
0.17,-45.1442873824419
0.18,-44.8764791439609
0.19,-44.5854635382886
0.2,-44.2648702069839
0.21,-43.9056572886978
0.22,-43.4945077130192
0.23,-43.0106862350583
0.24,-42.4197631637499
0.25,-41.6590249106412
0.26,-40.5970361993697
0.27,-38.8851485892587
0.28,-34.9630295534602
0.29,9.34426412827293
0.3,24.2048825142185
0.31,26.2574230542335
0.32,25.6536968945979
0.33,23.4677285932858
0.34,20.3104561954749
0.35,16.50734929186
0.36,12.1682495444068
0.37,7.29055696070589
0.38,1.82940387411777
0.39,-4.26529512112085
0.4,-11.0337253480042
0.41,-18.5559974374031
0.42,-28.0983237209465
0.43,-41.5881381174983
0.44,-51.919508777865
0.45,-56.4696856652039
0.46,-57.8346146404093
0.47,-58.0189271787822
0.48,-57.7803520037012
0.49,-57.365983346791
0.5,-56.8652508042339
0.51,-56.3196589884345
0.52,-55.7545556280002
0.53,-55.188469221451
0.54,-54.6357932851066
0.55,-54.1073276687956
0.56,-53.610315964553
0.57,-53.1485851357052
0.58,-52.723011587723
0.59,-52.3322185641389
0.6,-51.973376263789
0.61,-51.6429190385611
0.62,-51.3371075917918
0.63,-51.052389268466
0.64,-50.7855853617211
0.65,-50.533959275326
0.66,-50.2952087784283
0.67,-50.0674214953953
0.68,-49.8490119509916
0.69,-49.6386613629077
0.7,-49.4352625646559
0.71,-49.2378749659104
0.72,-49.0456875332401
0.73,-48.8579893167155
0.74,-48.6741449990935
0.75,-48.4935793827634
0.76,-48.3157558804365
0.77,-48.1401757473279
0.78,-47.9663499528001
0.79,-47.7938075776403
0.8,-47.6220662821112
0.81,-47.4506642651781
0.82,-47.2791023271132
0.83,-47.1068325990481
0.84,-46.9333076991025
0.85,-46.757910082259
0.86,-46.5799562531502
0.87,-46.3986775889021
0.88,-46.2131930830054
0.89,-46.0224757028468
0.9,-45.8253095350989
0.91,-45.6202341823554
0.92,-45.4054632425498
0.93,-45.178767071101
0.94,-44.9373165333048
0.95,-44.6774489148732
0.96,-44.3942626549156
0.97,-44.0810358012499
0.98,-43.7282352918231
0.99,-43.3217492279781
1,-42.839516966781
1.01,-42.2444845176032
1.02,-41.4680704991408
1.03,-40.3629777520097
1.04,-38.5201390759542
1.05,-33.8429093490768
1.06,14.1714051079152
1.07,24.5521071721798
1.08,26.0690879489642
1.09,25.1673691045581
1.1,22.8065901636956
1.11,19.5485380851416
1.12,15.6736839921879
1.13,11.2666968508841
1.14,6.31607698455538
1.15,0.77647791354712
1.16,-5.39880388296456
1.17,-12.2470412490767
1.18,-19.8914828316247
1.19,-30.0832174730295
1.2,-43.596574560261
1.21,-52.9292595545711
1.22,-56.7598937884464
1.23,-57.8267316870574
1.24,-57.8904272403841
1.25,-57.5886246636741
1.26,-57.1315385444268
1.27,-56.5987633315189
1.28,-56.0294117951
1.29,-55.4484469306955
1.3,-54.8742106581885
1.31,-54.3205582789348
1.32,-53.7972351749535
1.33,-53.3100291708191
1.34,-52.8611689367445
1.35,-52.4500246130633
1.36,-52.074002253829
1.37,-51.7294151742805
1.38,-51.4121877896347
1.39,-51.1183462723529
1.4,-50.8442849444782
1.41,-50.586882433369
1.42,-50.3435155499875
1.43,-50.1120137899978
1.44,-49.8905907247979
1.45,-49.677772255076
1.46,-49.4723357002516
1.47,-49.2732518523794
1.48,-49.0796430877248
1.49,-48.8907497880085
1.5,-48.7058975262097
1.51,-48.5244845851045
1.52,-48.3459553069143
1.53,-48.1697853054739
1.54,-47.9954862751163
1.55,-47.8225721251562
1.56,-47.6505742851186
1.57,-47.4790076128667
1.58,-47.3073576217652
1.59,-47.1351329569309
1.6,-46.9617543148951
1.61,-46.7866181889018
1.62,-46.6090598177607
1.63,-46.4283264778242
1.64,-46.2435578543599
1.65,-46.0537573255882
1.66,-45.8577499205469
