environment | time (second),hrv | V (millivolt)
0,-47.787168
0.001,-47.7456442942065
0.002,-47.7054346397743
0.003,-47.6616026080317
0.004,-47.613838590095
0.005,-47.5623201501787
0.006,-47.5072682898736
0.007,-47.4488907547958
0.008,-47.3873747386885
0.009,-47.3228877164337
0.01,-47.2555786633505
0.011,-47.1855798656082
0.012,-47.1130085300075
0.013,-47.0379679053706
0.014,-46.9605482272766
0.015,-46.8808275408242
0.016,-46.7988723392733
0.017,-46.7147383180487
0.018,-46.6284708289228
0.019,-46.5401053350548
0.02,-46.4496676476149
0.021,-46.3571744412517
0.022,-46.2626329125306
0.023,-46.1660417665164
0.024,-46.0673909728949
0.025,-45.966661697223
0.026,-45.8638266443776
0.027,-45.7588496878898
0.028,-45.6516859244299
0.029,-45.5422813981945
0.03,-45.4305724009319
0.031,-45.3164864386831
0.032,-45.199940210883
0.033,-45.0808403721461
0.034,-44.9590834138982
0.035,-44.8345518147916
0.036,-44.7071188360321
0.037,-44.5766403442904
0.038,-44.4429609175003
0.039,-44.3059075227018
0.04,-44.1652892657668
0.041,-44.0208981451205
0.042,-43.8725017985767
0.043,-43.7198489213113
0.044,-43.5626574973271
0.045,-43.4006205232826
0.046,-43.2333972782191
0.047,-43.0606074498903
0.048,-42.8818362178352
0.049,-42.6966082695463
0.05,-42.5044088838174
0.051,-42.3046549538836
0.052,-42.096690548945
0.053,-41.8797706910788
0.054,-41.6530537765491
0.055,-41.4155779560475
0.056,-41.1662429780653
0.057,-40.9037878079188
0.058,-40.6267401140295
0.059,-40.3334047778866
0.06,-40.0217715065826
0.061,-39.6894503515843
0.062,-39.3335751329238
0.063,-38.9506832546107
0.064,-38.5365584515737
0.065,-38.0859640715894
0.066,-37.5922685307139
0.067,-37.0469665456219
0.068,-36.4389824424659
0.069,-35.7534229961065
0.07,-34.9696752873604
0.071,-34.0584082382568
0.072,-32.9758851251092
0.073,-31.6532961484137
0.074,-29.9753263884359
0.075,-27.7325014504547
0.076,-24.5118242184209
0.077,-19.5123809588831
0.078,-11.978028784777
0.079,-3.44569106109651
0.08,3.55828525461279
0.081,8.58444248036564
0.082,12.1447173112224
0.083,14.7076954088017
0.084,16.5859705713663
0.085,17.986078284379
0.086,19.0468720564943
0.087,19.8629160751615
0.088,20.4992747997895
0.089,21.0011438255253
0.09,21.4002252744406
0.091,21.7189809278751
0.092,21.973502361136
0.093,22.1754502616504
0.094,22.3333924224172
0.095,22.4537153279819
0.096,22.5412697705292
0.097,22.5998012474388
0.098,22.6322710554198
0.099,22.641074912817
0.1,22.6281894060497
0.101,22.5952784544002
0.102,22.5437797168218
0.103,22.4749543910929
0.104,22.3899195435315
0.105,22.289679623144
0.106,22.175147999803
0.107,22.0471590436222
0.108,21.9064789012369
0.109,21.7538126524019
0.11,21.5898106800416
0.111,21.415074946126
0.112,21.2301638852371
0.113,21.035592734115
0.114,20.8318340955236
0.115,20.6193255404511
0.116,20.3984698265463
0.117,20.1696412634819
0.118,19.9331791341389
0.119,19.6893953790756
0.12,19.4385762457545
0.121,19.1809795350401
0.122,18.9168425495969
0.123,18.6463790767557
0.124,18.3697844061292
0.125,18.087234158386
0.126,17.7988854925566
0.127,17.5048779138686
0.128,17.2053343357472
0.129,16.9003673796082
0.13,16.5900754244432
0.131,16.2745423725544
0.132,15.9538415241214
0.133,15.6280329145275
0.134,15.2971674399927
0.135,14.9612867734186
0.136,14.6204235071117
0.137,14.2746028874417
0.138,13.9238424662679
0.139,13.568152332336
0.14,13.2075360634482
0.141,12.8419912020919
0.142,12.4715091527733
0.143,12.0960760517173
0.144,11.7156733178563
0.145,11.3302773492081
0.146,10.9398601712292
0.147,10.544390192864
0.148,10.1438314055502
0.149,9.73814434525527
0.15,9.32728702160765
0.151,8.91121266584011
0.152,8.48987269264042
0.153,8.06321700871042
0.154,7.63118825109764
0.155,7.19373154145727
0.156,6.75079156404392
0.157,6.30230147696454
0.158,5.8481971717186
0.159,5.38841093387412
0.16,4.92287056459843
0.161,4.45150945596887
0.162,3.97425625576367
0.163,3.4910330019797
0.164,3.00176370648066
0.165,2.50636285185195
0.166,2.00473296976627
0.167,1.49678018920248
0.168,0.982409611430678
0.169,0.461533243735495
0.17,-0.0659728163467929
0.171,-0.600218391348029
0.172,-1.14133507971685
0.173,-1.68945982034585
0.174,-2.24473681368435
0.175,-2.80734124913896
0.176,-3.37745079865034
0.177,-3.95526366766744
0.178,-4.54100673347499
0.179,-5.13493129233872
0.18,-5.73731947578113
0.181,-6.34849030261349
0.182,-6.96880505250511
0.183,-7.59867569817107
0.184,-8.23857057476859
0.185,-8.88902525077512
0.186,-9.55065436374457
0.187,-10.2241596296416
0.188,-10.9103491752963
0.189,-11.6101494949224
0.19,-12.3246223443659
0.191,-13.0549887129003
0.192,-13.8026396524281
0.193,-14.5691629348351
0.194,-15.356365616899
0.195,-16.1662781912941
0.196,-17.0011743241874
0.197,-17.8635748694769
0.198,-18.7562374026025
0.199,-19.6821024928124
0.2,-20.6442209738591
0.201,-21.6456218608249
0.202,-22.6891099495761
0.203,-23.7769904124766
0.204,-24.9107362417556
0.205,-26.0906460892418
0.206,-27.3155430884577
0.207,-28.5826029202472
0.208,-29.887295623549
0.209,-31.2235791662944
0.21,-32.5841443071229
0.211,-33.9607778351679
0.212,-35.3447166266113
0.213,-36.7269802509161
0.214,-38.0986596309947
0.215,-39.4511364143837
0.216,-40.7762948954589
0.217,-42.0666399296402
0.218,-43.315432581726
0.219,-44.5167778816833
0.22,-45.6656882129708
0.221,-46.7581324848709
0.222,-47.7910598100143
0.223,-48.7623890546164
0.224,-49.6709784000384
0.225,-50.5165676772643
0.226,-51.2996994593322
0.227,-52.0216233929298
0.228,-52.6841934714587
0.229,-53.2897557215519
0.23,-53.8410340715488
0.231,-54.3410273950956
0.232,-54.7929210516599
0.233,-55.1999769124484
0.234,-55.5655056992454
0.235,-55.8927081923298
0.236,-56.1847760832749
0.237,-56.4446769980262
0.238,-56.6753143382279
0.239,-56.8793509113638
0.24,-57.0592729738861
0.241,-57.2174023427362
0.242,-57.355864863399
0.243,-57.4765407030009
0.244,-57.5812651733753
0.245,-57.671599239055
0.246,-57.7489771740033
0.247,-57.8146960790574
0.248,-57.8699199140905
0.249,-57.9156911328793
0.25,-57.9529427721171
0.251,-57.9825076072553
0.252,-58.0051286741286
0.253,-58.0214694071943
0.254,-58.0321216815338
0.255,-58.0376131547342
0.256,-58.0384144243793
0.257,-58.0349465099929
0.258,-58.0275821423088
0.259,-58.016653565582
0.26,-58.0024593182789
0.261,-57.9852616347826
0.262,-57.9653007799434
0.263,-57.9427906484652
0.264,-57.9179242633203
0.265,-57.890873653849
0.266,-57.8617947087306
0.267,-57.8308260865681
0.268,-57.7980933353788
0.269,-57.7637100856064
0.27,-57.7277794112227
0.271,-57.6903957668334
0.272,-57.6516447063893
0.273,-57.6116047866318
0.274,-57.570347546512
0.275,-57.5279385693881
0.276,-57.4844382573906
0.277,-57.4399023804865
0.278,-57.3943823169579
0.279,-57.3479261425165
0.28,-57.3005789689667
0.281,-57.2523814559556
0.282,-57.2033741609005
0.283,-57.1535931421367
0.284,-57.103073158001
0.285,-57.0518478822219
0.286,-56.9999470132109
0.287,-56.9474006699816
0.288,-56.8942365535179
0.289,-56.8404810935875
0.29,-56.7861598355928
0.291,-56.7312971302034
0.292,-56.675916617125
0.293,-56.6200409206847
0.294,-56.5636919644892
0.295,-56.5068912507679
0.296,-56.4496589880003
0.297,-56.3920154084446
0.298,-56.3339798741183
0.299,-56.2755711442653
0.3,-56.2168076723366
0.301,-56.157707335025
0.302,-56.0982876593052
0.303,-56.0385657611111
0.304,-55.9785583993635
0.305,-55.9182820437539
0.306,-55.8577525395508
0.307,-55.7969857796407
0.308,-55.7359973627131
0.309,-55.6748027249558
0.31,-55.6134159278878
0.311,-55.5518521106264
0.312,-55.4901258848434
0.313,-55.4282517289552
0.314,-55.3662425038533
0.315,-55.3041122196331
0.316,-55.2418744934727
0.317,-55.1795426530114
0.318,-55.1171289684922
0.319,-55.054646092523
0.32,-54.9921065060989
0.321,-54.9295223124172
0.322,-54.8669051694452
0.323,-54.80426656534
0.324,-54.7416177917166
0.325,-54.6789698230099
0.326,-54.6163333660641
0.327,-54.5537188572933
0.328,-54.4911364609369
0.329,-54.428596070305
0.33,-54.3661072697614
0.331,-54.303679356888
0.332,-54.2413213884049
0.333,-54.1790421192271
0.334,-54.116849963064
0.335,-54.0547529950409
0.336,-53.9927590827329
0.337,-53.9308757477396
0.338,-53.8691101803345
0.339,-53.8074692210121
0.34,-53.7459594396316
0.341,-53.6845870569091
0.342,-53.6233579847621
0.343,-53.5622778700672
0.344,-53.5013519339305
0.345,-53.4405850987137
0.346,-53.3799819795621
0.347,-53.3195470076294
0.348,-53.2592841025769
0.349,-53.1991969268532
0.35,-53.1392888271205
0.351,-53.0795629183479
0.352,-53.0200218936356
0.353,-52.9606681675456
0.354,-52.9015038416168
0.355,-52.8425307682578
0.356,-52.7837504222938
0.357,-52.7251639963302
0.358,-52.6667723784692
0.359,-52.6085762997184
0.36,-52.5505760595833
0.361,-52.4927717100228
0.362,-52.4351630267496
0.363,-52.3777496012991
0.364,-52.3205306829214
0.365,-52.2635052661472
0.366,-52.2066720989158
0.367,-52.1500297079679
0.368,-52.0935763575839
0.369,-52.0373100682759
0.37,-51.9812286323354
0.371,-51.9253297339937
0.372,-51.869610774029
0.373,-51.8140688857611
0.374,-51.7587010284335
0.375,-51.7035039558037
0.376,-51.6484742204921
0.377,-51.593608305778
0.378,-51.5389025500505
0.379,-51.4843528872742
0.38,-51.4299551865924
0.381,-51.375705149051
