environment | time (second),hrv | V (millivolt)
0,-47.787168
0.01,-47.8169112440527
0.02,-47.8204659050664
0.03,-47.7437490951297
0.04,-47.6258431025837
0.05,-47.4857510009569
0.06,-47.3324521005141
0.07,-47.1702261810393
0.08,-47.0010622960017
0.09,-46.8257670007585
0.1,-46.6444834912815
0.11,-46.4569330425681
0.12,-46.2625186765659
0.13,-46.0603544877379
0.14,-45.8492481212504
0.15,-45.6276454696838
0.16,-45.3935352082972
0.17,-45.1443007553737
0.18,-44.8764944281106
0.19,-44.5854876648362
0.2,-44.2649124636635
0.21,-43.9057312604963
0.22,-43.4946030720544
0.23,-43.0108114902299
0.24,-42.4199533708425
0.25,-41.6593124884716
0.26,-40.5974812346911
0.27,-38.8861356281649
0.28,-34.9664727064382
0.29,9.32110866762215
0.3,24.2026990674986
0.31,26.2571613075984
0.32,25.6544457294998
0.33,23.4691130588484
0.34,20.3122421100983
0.35,16.5094047776892
0.36,12.1705717142579
0.37,7.29317301588022
0.38,1.83235232853545
0.39,-4.26201718279018
0.4,-11.0301017522363
0.41,-18.5518725295103
0.42,-28.0921739031058
0.43,-41.581352338659
0.44,-51.9158081423323
0.45,-56.4684109339464
0.46,-57.8343250353782
0.47,-58.0189821144851
0.48,-57.7805330838621
0.49,-57.3662274158706
0.5,-56.8655395091778
0.51,-56.3199717432686
0.52,-55.754868042706
0.53,-55.1887740980732
0.54,-54.6360861068028
0.55,-54.1076043701255
0.56,-53.6105716819296
0.57,-53.1488211252055
0.58,-52.7232283828127
0.59,-52.3324173782722
0.6,-51.9735565139831
0.61,-51.6430834410337
0.62,-51.3372599930706
0.63,-51.0525321382249
0.64,-50.7857204615221
0.65,-50.5340880849009
0.66,-50.2953330157311
0.67,-50.0675417270796
0.68,-49.8491284254158
0.69,-49.638774044495
0.7,-49.4353717121976
0.71,-49.2379809901834
0.72,-49.0457908153475
0.73,-48.8580900168985
0.74,-48.6742439673739
0.75,-48.4936759737071
0.76,-48.315852205769
0.77,-48.1402691795301
0.78,-47.9664430075009
0.79,-47.7938997814051
0.8,-47.622166557953
0.81,-47.4507624807645
0.82,-47.2791895931188
0.83,-47.1069228782299
0.84,-46.9333990032415
0.85,-46.7580031318017
0.86,-46.5800529920741
0.87,-46.3987791153936
0.88,-46.2132997510638
0.89,-46.0225883421512
0.9,-45.8254304943901
0.91,-45.6203658797533
0.92,-45.4056081290961
0.93,-45.1789318388793
0.94,-44.937509140553
0.95,-44.6776665147127
0.96,-44.3945108956525
0.97,-44.0813322951956
0.98,-43.7286044241866
0.99,-43.3222158655805
1,-42.8401093637927
1.01,-42.2452787741123
1.02,-41.4692129432327
1.03,-40.3647834938106
1.04,-38.5237192479482
1.05,-33.8567968171505
1.06,14.1276342594904
1.07,24.5468981614526
1.08,26.0688476126567
1.09,25.1699219890739
1.1,22.8108831451836
1.11,19.5539169476683
1.12,15.679887861793
1.13,11.2737054393247
1.14,6.32394047454115
1.15,0.78526926583556
1.16,-5.38902509856886
1.17,-12.2362342556574
1.18,-19.8790307278847
1.19,-30.0638399283432
1.2,-43.5778819034124
1.21,-52.9199415478245
1.22,-56.7568702570338
1.23,-57.8261591601616
1.24,-57.8907107618602
1.25,-57.5892182939982
1.26,-57.1323095227853
1.27,-56.5996179923936
1.28,-56.0303127819041
1.29,-55.4493421463148
1.3,-54.8750798061641
1.31,-54.3213836913106
1.32,-53.7980061423192
1.33,-53.3107426197624
1.34,-52.8618228210737
1.35,-52.4506211651064
1.36,-52.0745461946433
1.37,-51.7299119749703
1.38,-51.4126452174153
1.39,-51.1187693710452
1.4,-50.8446787729213
1.41,-50.5872528504521
1.42,-50.343867338619
1.43,-50.1123499040662
1.44,-49.8909129118031
1.45,-49.678082755849
1.46,-49.4726354898973
1.47,-49.2735424309773
1.48,-49.0799260958595
1.49,-48.89102530038
1.5,-48.7061677434994
1.51,-48.5247484021497
1.52,-48.3462122786773
1.53,-48.1700403103081
1.54,-47.9957374954432
1.55,-47.8228224871215
1.56,-47.650818044451
1.57,-47.4792418216825
1.58,-47.3075970169405
1.59,-47.1353624014392
1.6,-46.9619812044149
1.61,-46.7868482327035
1.62,-46.6092944433089
1.63,-46.4285679383576
1.64,-46.2438099743634
1.65,-46.0540240056054
1.66,-45.8580349048687
1.67,-45.6544341381635
1.68,-45.441504491115
1.69,-45.2171143773115
1.7,-44.9785657354633
1.71,-44.7223689836912
1.72,-44.4438992849452
1.73,-44.136851613076
1.74,-43.7923376200235
1.75,-43.3973055848579
1.76,-42.9315823640923
1.77,-42.3618286710626
1.78,-41.6276335337747
1.79,-40.6035545945859
1.8,-38.9625177243617
1.81,-35.3063404625807
1.82,6.47814146717213
1.83,23.677939072544
1.84,25.8749472572555
1.85,25.3524856214729
1.86,23.2380351800761
1.87,20.1436182463312
1.88,16.3946828106415
1.89,12.1041472447038
1.9,7.27340690934702
1.91,1.86102836635081
1.92,-4.18053607719953
1.93,-10.8896853578577
1.94,-18.3413181258163
1.95,-27.7181020808772
1.96,-41.1103079657542
1.97,-51.6016349446203
1.98,-56.2930750103804
1.99,-57.70351571799
2,-57.8826554596704
2.01,-57.6202101683139
2.02,-57.1763358230218
2.03,-56.6460136813163
2.04,-56.0737216743712
2.05,-55.4867217457061
2.06,-54.9047361563366
2.07,-54.3425965300405
2.08,-53.810804904622
2.09,-53.3157008018827
2.1,-52.8598501642418
2.11,-52.4427736228573
2.12,-52.0618776870979
2.13,-51.7133789829421
2.14,-51.3930603370991
2.15,-51.0967910881023
2.16,-50.8208229505428
2.17,-50.5619140955634
2.18,-50.3173424873273
2.19,-50.0848594850181
2.2,-49.8626189441575
2.21,-49.6491026670403
2.22,-49.4430526027791
2.23,-49.2434136805735
2.24,-49.049287619268
2.25,-48.8598964367732
2.26,-48.6745538562028
2.27,-48.4926428225128
2.28,-48.3135975812827
2.29,-48.136889060414
2.3,-47.9620125581535
2.31,-47.7884769486694
2.32,-47.6157947646578
2.33,-47.4434726092749
2.34,-47.2710013926293
2.35,-47.0978458842649
2.36,-46.9234330212905
2.37,-46.7471383048319
2.38,-46.5682694399074
2.39,-46.3860460984743
2.4,-46.1995742668225
2.41,-46.007813001591
2.42,-45.8095304380608
2.43,-45.6032443565773
2.44,-45.3871401446568
2.45,-45.1589549200679
2.46,-44.9158096437386
2.47,-44.653958792055
2.48,-44.3684045418759
2.49,-44.0522785434328
2.5,-43.695803964557
2.51,-43.2844502172311
2.52,-42.7954070355684
2.53,-42.1901813925196
2.54,-41.3969081325054
2.55,-40.2591786248174
2.56,-38.3317320991067
2.57,-33.1383491084426
2.58,15.8018102252229
2.59,24.5408933813452
2.6,25.8362334514788
2.61,24.8386959029593
2.62,22.4423930743534
2.63,19.1759010341343
2.64,15.2977946769988
2.65,10.8831788552866
2.66,5.91790234581758
2.67,0.356807986457085
2.68,-5.84566095282688
2.69,-12.7263604251772
2.7,-20.432498243159
2.71,-30.9018277465628
2.72,-44.3343442392045
2.73,-53.2646934852022
2.74,-56.8385045850965
2.75,-57.8018681067662
2.76,-57.821395616571
2.77,-57.4936669274849
2.78,-57.0170021784498
2.79,-56.4679957473601
2.8,-55.8853508291403
2.81,-55.2941820655909
2.82,-54.713031242194
2.83,-54.1556905199189
2.84,-53.6315571269322
2.85,-53.145842713522
2.86,-52.7000879927747
2.87,-52.2930019671024
2.88,-51.9214424278535
2.89,-51.5813258918685
