environment | time (second),hrv | V (millivolt)
0.146,27.0282369214435
0.147,26.9122148084004
0.148,26.7845238712949
0.149,26.6456532492027
0.15,26.4960635621883
0.151,26.336186333201
0.152,26.1664266672773
0.153,25.9871626709881
0.154,25.7987479948588
0.155,25.6015124244376
0.156,25.395762820313
0.157,25.181784745408
0.158,24.9598436516501
0.159,24.7301850273591
0.16,24.4930355367488
0.161,24.2486052916558
0.162,23.9970860061102
0.163,23.7386552856996
0.164,23.4734754166845
0.165,23.2016938383607
0.166,22.923445557996
0.167,22.6388519998138
0.168,22.3480224087769
0.169,22.0510553721212
0.17,21.7480375569719
0.171,21.4390456351095
0.172,21.1241472613455
0.173,20.803399626322
0.174,20.4768511397887
0.175,20.1445428217407
0.176,19.8065069299296
0.177,19.4627675376453
0.178,19.1133421191367
0.179,18.7582411398713
0.18,18.3974665022379
0.181,18.0310151779985
0.182,17.6588797515922
0.183,17.2810453599228
0.184,16.8974919655272
0.185,16.5081942886344
0.186,16.1131193179692
0.187,15.7122293036668
0.188,15.3054857563437
0.189,14.8928431123971
0.19,14.4742518292036
0.191,14.0496579377808
0.192,13.6190031220968
0.193,13.1822248261631
0.194,12.7392573606704
0.195,12.2900309201476
0.196,11.8344724863483
0.197,11.3725056587656
0.198,10.9040506392231
0.199,10.4290244798537
0.2,9.94734113553666
0.201,9.45891153420266
0.202,8.9636435942827
0.203,8.46144225563922
0.204,7.95220959977621
0.205,7.43584451985278
0.206,6.91224291338694
0.207,6.38129749087733
0.208,5.84289720692305
0.209,5.29692756050098
0.21,4.74326975196774
0.211,4.1818001920144
0.212,3.61239018319315
0.213,3.03490458933653
0.214,2.44920151621143
0.215,1.85513023533275
0.216,1.252529537975
0.217,0.641229193488733
0.218,0.0210422171714296
0.219,-0.608234892980117
0.22,-1.24682556430203
0.221,-1.89497574985367
0.222,-2.55296080648726
0.223,-3.22109017324621
0.224,-3.89971664387134
0.225,-4.58923579732339
0.226,-5.29010567806778
0.227,-6.0028514189447
0.228,-6.72808071060355
0.229,-7.46649992855017
0.23,-8.21892464320161
0.231,-8.98630979782086
0.232,-9.76976964686791
0.233,-10.5706023386732
0.234,-11.3903124916343
0.235,-12.2306383540062
0.236,-13.0935878451766
0.237,-13.9814523520034
0.238,-14.8967945319932
0.239,-15.8424593498755
0.24,-16.821525450592
0.241,-17.8372097781511
0.242,-18.8927587734136
0.243,-19.9912294207694
0.244,-21.1352780042372
0.245,-22.3268162420525
0.246,-23.5667263617693
0.247,-24.8545382269707
0.248,-26.1882049741663
0.249,-27.5640341778982
0.25,-28.9767260786079
0.251,-30.4195908558749
0.252,-31.884840201309
0.253,-33.3639088134019
0.254,-34.847763819438
0.255,-36.3271820777858
0.256,-37.7929895646367
0.257,-39.2362676932424
0.258,-40.648535236987
0.259,-42.0219078575002
0.26,-43.3492380271539
0.261,-44.6242352275727
0.262,-45.8415635657237
0.263,-46.9968999851957
0.264,-48.0870327397058
0.265,-49.109767731994
0.266,-50.063979189197
0.267,-50.9495429860597
0.268,-51.7672166299896
0.269,-52.5185531898148
0.27,-53.2057755958055
0.271,-53.8316464776053
0.272,-54.3993380487234
0.273,-54.9123134312828
0.274,-55.3742062957091
0.275,-55.7887229456078
0.276,-56.1595617275144
0.277,-56.4903428988608
0.278,-56.7845541622034
0.279,-57.0455128083697
0.28,-57.276338900692
0.281,-57.4799380211255
0.282,-57.658994959696
0.283,-57.8159724552791
0.284,-57.9531157868175
0.285,-58.072461762275
0.286,-58.1758493747075
0.287,-58.2649328032512
0.288,-58.3411951735988
0.289,-58.4059623821922
0.29,-58.4604174565192
0.291,-58.5056135311175
0.292,-58.5424866856009
0.293,-58.5718682619549
0.294,-58.5944955995739
0.295,-58.611022393478
0.296,-58.6220278987177
0.297,-58.628025418357
0.298,-58.6294696834002
0.299,-58.6267637583278
0.3,-58.6202650992333
0.301,-58.6102908119658
0.302,-58.5971224150785
0.303,-58.5810104060559
0.304,-58.5621776711302
0.305,-58.5408226940773
0.306,-58.5171226460026
0.307,-58.4912359639633
0.308,-58.4633045179434
0.309,-58.4334556349664
0.31,-58.4018037876588
0.311,-58.3684520504694
0.312,-58.3334936434892
0.313,-58.2970128219183
0.314,-58.2590868187902
0.315,-58.2197854106945
0.316,-58.1791723298646
0.317,-58.1373058414864
0.318,-58.0942394606173
0.319,-58.0500227062469
0.32,-58.004701511756
0.321,-57.9583184389542
0.322,-57.9109130756918
0.323,-57.8625225141288
0.324,-57.8131814959701
0.325,-57.7629225619347
0.326,-57.7117766323603
0.327,-57.6597724508406
0.328,-57.6069381357898
0.329,-57.5532996451221
0.33,-57.4988828189419
0.331,-57.443711608742
0.332,-57.3878098479976
0.333,-57.3311999244084
0.334,-57.2739040316723
0.335,-57.2159432584464
0.336,-57.15733856183
0.337,-57.098109976122
0.338,-57.0382775036822
0.339,-56.9778603648419
0.34,-56.9168777933384
0.341,-56.8553484193442
0.342,-56.7932910108334
0.343,-56.730723641509
0.344,-56.6676641067872
0.345,-56.6041308862221
0.346,-56.540141301652
0.347,-56.4757126601616
0.348,-56.4108625615669
0.349,-56.3456084489449
0.35,-56.2799673042222
0.351,-56.2139562269601
0.352,-56.147592407144
0.353,-56.0808928214103
0.354,-56.0138745031403
0.355,-55.9465540310287
0.356,-55.8789483736963
0.357,-55.8110743427426
0.358,-55.7429484664219
0.359,-55.6745872376625
0.36,-55.6060072194967
0.361,-55.5372248043399
0.362,-55.4682562403764
0.363,-55.3991177583343
0.364,-55.3298254666171
0.365,-55.2603953690174
0.366,-55.1908433710822
0.367,-55.1211852705081
0.368,-55.0514366493335
0.369,-54.9816129745654
0.37,-54.9117296150598
0.371,-54.8418017148556
0.372,-54.7718441528988
0.373,-54.7018717286076
0.374,-54.6318989943519
0.375,-54.5619403191988
0.376,-54.4920098150111
0.377,-54.422121368962
0.378,-54.3522886058902
0.379,-54.2825248958557
0.38,-54.2128433442513
0.381,-54.1432567117514
0.382,-54.0737773515001
0.383,-54.0044174101809
0.384,-53.9351886459427
0.385,-53.8661026706723
0.386,-53.7971705414343
0.387,-53.7284030220928
0.388,-53.6598106357987
0.389,-53.591403508243
0.39,-53.5231913715289
0.391,-53.4551834832391
0.392,-53.3873885052727
0.393,-53.3198149236204
0.394,-53.2524706809731
0.395,-53.1853634971303
0.396,-53.1185005386655
0.397,-53.0518886772277
0.398,-52.9855344640757
0.399,-52.9194439172887
0.4,-52.8536226862165
0.401,-52.7880759380923
0.402,-52.7228084271174
0.403,-52.6578245046568
0.404,-52.593128081379
0.405,-52.5287227098073
0.406,-52.4646115047972
0.407,-52.4007972165939
0.408,-52.3372821962881
0.409,-52.2740684144056
0.41,-52.211157465997
0.411,-52.1485505660246
0.412,-52.0862485668786
0.413,-52.0242519617433
0.414,-51.9625608916683
0.415,-51.9011751697065
0.416,-51.840094271611
0.417,-51.7793173665879
0.418,-51.7188433097614
0.419,-51.6586706571461
0.42,-51.5987976768786
0.421,-51.5392223529626
0.422,-51.479942403656
0.423,-51.4209552866179
0.424,-51.362258216983
0.425,-51.303848173396
0.426,-51.2457218999668
0.427,-51.1878759262031
0.428,-51.1303065808775
0.429,-51.0730099939321
0.43,-51.0159821071035
0.431,-50.9592186881781
0.432,-50.9027153437619
0.433,-50.8464675229996
0.434,-50.7904705312828
0.435,-50.7347195404386
0.436,-50.6792095502264
0.437,-50.6239354927063
0.438,-50.5688921750924
0.439,-50.5140743020519
0.44,-50.4594764586038
0.441,-50.405093180542
0.442,-50.3509189179756
0.443,-50.2969480321016
0.444,-50.2431747586464
0.445,-50.1895933620557
0.446,-50.1361980243292
0.447,-50.08298283234
0.448,-50.0299417785231
0.449,-49.9770689042582
0.45,-49.924358175016
0.451,-49.8718035445651
0.452,-49.8193989435229
0.453,-49.7671382658933
0.454,-49.7150154032599
0.455,-49.6630241862349
0.456,-49.6111584651068
0.457,-49.5594121040088
0.458,-49.5077789580873
0.459,-49.4562525815596
0.46,-49.4048267587417
0.461,-49.3534952158646
0.462,-49.3022516333827
0.463,-49.2510898460041
0.464,-49.2000035746864
0.465,-49.1489865825475
0.466,-49.0980325072977
0.467,-49.0471350238727
0.468,-48.9962877889782
0.469,-48.9454844278779
0.47,-48.8947186400411
0.471,-48.8439840776773
0.472,-48.79327435706
0.473,-48.7425830589776
0.474,-48.6919035644227
0.475,-48.641229334122
0.476,-48.5905539409464
0.477,-48.5398709122338
0.478,-48.4891739670219
0.479,-48.4384565938026
0.48,-48.3877119659642
0.481,-48.3369333308507
0.482,-48.2861136936591
0.483,-48.2352463493722
0.484,-48.1843249103285
0.485,-48.1333426181574
0.486,-48.082292347881
0.487,-48.0311670094748
0.488,-47.9799595757568
0.489,-47.9286630393675
0.49,-47.877270297686
0.491,-47.8257735514516
0.492,-47.7741654365447
0.493,-47.7224388989492
0.494,-47.6705860964206
0.495,-47.6185988704404
0.496,-47.5664699336041
0.497,-47.5141919041038
0.498,-47.4617558553272
0.499,-47.4091535807193
0.5,-47.3563771044331
0.501,-47.3034174719447
0.502,-47.2502666630861
0.503,-47.1969154670061
0.504,-47.1433544629772
0.505,-47.0895752456193
0.506,-47.0355679529906
0.507,-46.9813230692503
0.508,-46.9268307477644
0.509,-46.8720809214566
0.51,-46.8170632882557
0.511,-46.7617672929121
0.512,-46.7061820970148
0.513,-46.6502965864833
0.514,-46.5940993700974
0.515,-46.5375787381779
0.516,-46.480722637549
0.517,-46.4235186560171
0.518,-46.3659540464733
0.519,-46.3080156974009
0.52,-46.2496900700398
0.521,-46.1909632402756
0.522,-46.1318208087022
0.523,-46.0722479134662
0.524,-46.0122292249953
0.525,-45.95174884127
0.526,-45.8907903984508
0.527,-45.829336881235
0.528,-45.7673707272589
0.529,-45.7048736449196
0.53,-45.6418268618424
0.531,-45.5782106620087
0.532,-45.5140047446049
0.533,-45.4491881427969
0.534,-45.3837386731052
0.535,-45.3176336704863
0.536,-45.250849386634
0.537,-45.1833609510833
0.538,-45.1151426489145
0.539,-45.0461675087715
0.54,-44.9764074172025
0.541,-44.9058330505809
0.542,-44.8344134773601
0.543,-44.7621166923061
0.544,-44.6889091933316
0.545,-44.6147560148846
0.546,-44.5396193668616
0.547,-44.4634608731545
0.548,-44.3862402805436
0.549,-44.3079153991103
0.55,-44.2284401820881
0.551,-44.1477669339467
0.552,-44.0658468083094
0.553,-43.9826278936691
0.554,-43.8980541819253
0.555,-43.8120653276897
0.556,-43.7246009803359
0.557,-43.63559626926
0.558,-43.5449818706445
0.559,-43.4526798070487
0.56,-43.3586142254861
0.561,-43.2627024656402
0.562,-43.1648571425484
0.563,-43.0649808201073
0.564,-42.9629737403846
0.565,-42.8587280896567
0.566,-42.7521258922612
0.567,-42.643043371639
0.568,-42.5313467735424
0.569,-42.4168903362991
0.57,-42.2995199629947
0.571,-42.1790684339174
0.572,-42.055353054669
0.573,-41.9281805550132
0.574,-41.7973380570475
0.575,-41.6625907226681
0.576,-41.5236909249025
0.577,-41.3803634671011
0.578,-41.2323035445376
0.579,-41.0791796515365
0.58,-40.9206223873366
0.581,-40.7562263538816
0.582,-40.5855386422726
0.583,-40.4080611183881
0.584,-40.2232309213743
0.585,-40.030429423092
0.586,-39.8289424195735
0.587,-39.6179853294583
0.588,-39.3966524971444
0.589,-39.1639141044827
0.59,-38.9185769000918
0.591,-38.6592623160605
0.592,-38.3843721362336
0.593,-38.0920338668223
0.594,-37.7800530602935
0.595,-37.4458015286931
0.596,-37.0860959884075
0.597,-36.697059638787
0.598,-36.2739241017163
0.599,-35.8107450693778
0.6,-35.299961325944
0.601,-34.7317182592062
0.602,-34.0929592884851
0.603,-33.365942866611
0.604,-32.525767908221
0.605,-31.5359816095278
0.606,-30.3408767375162
0.607,-28.8498308394832
0.608,-26.9046504595558
0.609,-24.2042529777965
0.61,-20.1442779907928
0.611,-13.7659689207279
0.612,-5.31550466033693
0.613,2.52798697591796
0.614,8.35688076361997
0.615,12.503226401655
0.616,15.5038072596552
0.617,17.7289438134726
0.618,19.4192892632483
0.619,20.7341523795063
0.62,21.7807579249045
0.621,22.6321222572858
0.622,23.3385000649929
0.623,23.9347949978511
0.624,24.4454484741687
0.625,24.8877104869438
0.626,25.2738622901188
0.627,25.6127335483571
0.628,25.9107640550917
0.629,26.1727236753238
0.63,26.4022243510832
0.631,26.6020731490062
0.632,26.7745084212314
0.633,26.9213758732711
0.634,27.0442395663429
0.635,27.1444598882293
0.636,27.2232475706468
0.637,27.2816996898736
0.638,27.3208242351909
0.639,27.3415567950715
0.64,27.3447719467619
0.641,27.3312911622684
0.642,27.3018880108361
0.643,27.257293023901
0.644,27.198195838176
0.645,27.125246772197
0.646,27.0390623968378
0.647,26.9402237534534
0.648,26.8292751133491
0.649,26.7067338973951
0.65,26.5730856519005
0.651,26.4287842693406
0.652,26.2742582144749
0.653,26.1099084973753
0.654,25.9361103904309
0.655,25.7532145725465
0.656,25.5615484759688
0.657,25.361417378136
0.658,25.1531052561276
0.659,24.9368760755614
0.66,24.7129738101232
0.661,24.4816245588762
0.662,24.2430372353152
0.663,23.997404272344
0.664,23.7449021843325
0.665,23.485693008613
0.666,23.2199247205201
0.667,22.9477321929708
0.668,22.6692370680266
0.669,22.3845494350955
0.67,22.0937675054552
0.671,21.7969783347582
0.672,21.494259681268
0.673,21.1856784709306
0.674,20.8712934096818
0.675,20.551154087882
0.676,20.2253018388289
0.677,19.8937703537565
0.678,19.5565845978066
0.679,19.2137630926945
0.68,18.8653176147655
0.681,18.5112531529457
0.682,18.1515672364356
0.683,17.7862518766375
0.684,17.4152943207783
0.685,17.0386759084942
0.686,16.6563707804348
0.687,16.2683485792869
0.688,15.8745745980586
0.689,15.4750091475853
0.69,15.0696072802534
0.691,14.6583195086812
0.692,14.2410940872892
0.693,13.8178772299033
0.694,13.3886101462033
0.695,12.9532275870977
0.696,12.5116609208328
0.697,12.0638353474772
0.698,11.6096710192416
0.699,11.1490921596017
0.7,10.6820243290232
0.701,10.2083837514347
0.702,9.72807886902737
0.703,9.24100570828982
0.704,8.74708210247196
0.705,8.24622410433226
0.706,7.7383112593396
0.707,7.22324868514129
0.708,6.70092693053681
0.709,6.17125125594628
0.71,5.63410320389361
0.711,5.08936182587325
0.712,4.53690734699967
0.713,3.97661476441505
0.714,3.40835214043062
0.715,2.83198153457817
0.716,2.24735834378718
0.717,1.65432929557839
0.718,1.05273037031889
0.719,0.442385198032035
0.72,-0.176897003973504
0.721,-0.805324255597657
0.722,-1.44312532149579
0.723,-2.09055402243318
0.724,-2.74789388799147
0.725,-3.41546369437007
0.726,-4.09362406957453
0.727,-4.78278579360221
0.728,-5.4834202284516
0.729,-6.19606992329888
0.73,-6.92136216668043
0.731,-7.66002162564896
0.732,-8.41289468423646
0.733,-9.1809639364046
0.734,-9.96537975234147
0.735,-10.7674757157092
0.736,-11.5887950157821
0.737,-12.4311230053089
0.738,-13.2965185229407
0.739,-14.1873084821957
0.74,-15.1061005757276
0.741,-16.0557855409085
0.742,-17.0394365520505
0.743,-18.0602679944108
0.744,-19.1214699503348
0.745,-20.2259997712469
0.746,-21.3763526600926
0.747,-22.5742306315363
0.748,-23.8202393442803
0.749,-25.1135936898386
0.75,-26.4519237792424
0.751,-27.8312156201391
0.752,-29.2459076518657
0.753,-30.6891081120939
0.754,-32.1529178947249
0.755,-33.6286925186803
0.756,-35.107412998942
0.757,-36.579895381704
0.758,-38.0370602294386
0.759,-39.4701097338804
0.76,-40.8707209958402
0.761,-42.2311547156137
0.762,-43.5444785237967
0.763,-44.8046017814133
0.764,-46.0063991554989
0.765,-47.1457754086452
0.766,-48.2196943626432
0.767,-49.2261833346373
0.768,-50.164298353012
0.769,-51.034060787593
0.77,-51.8363677334271
0.771,-52.5728801800727
0.772,-53.245901374849
0.773,-53.8582480898232
0.774,-54.4131255384562
0.775,-54.9139903901856
0.776,-55.3644580500535
0.777,-55.7682596519923
0.778,-56.1290210705375
0.779,-56.4503316363873
0.78,-56.7356351655833
0.781,-56.9881869524808
0.782,-57.2110619855181
0.783,-57.4071059609198
0.784,-57.578932904467
0.785,-57.7290429568447
0.786,-57.8595900807607
0.787,-57.9725725361794
0.788,-58.0697942485635
0.789,-58.1528819074864
0.79,-58.2232916911666
0.791,-58.2823249088687
0.792,-58.3311430633725
0.793,-58.3707816823891
0.794,-58.4021622577576
0.795,-58.4261032925742
0.796,-58.4433319338712
0.797,-58.4544939292078
0.798,-58.4601578803709
0.799,-58.4608304023595
0.8,-58.4569620851615
0.801,-58.4489525561916
0.802,-58.4371578567259
0.803,-58.4218932440216
0.804,-58.4034386087075
0.805,-58.3820430632392
0.806,-58.3579287242409
0.807,-58.3312943377567
0.808,-58.3023176217987
0.809,-58.271157684483
0.81,-58.2379573150894
0.811,-58.2028447965436
0.812,-58.1659357255475
0.813,-58.1273342982683
0.814,-58.0871357541933
0.815,-58.0454251760412
0.816,-58.0022825197793
0.817,-57.9577781603515
0.818,-57.9119795314571
0.819,-57.8649456692503
0.82,-57.8167331032724
0.821,-57.7673926544644
0.822,-57.7169723011272
0.823,-57.6655161872813
0.824,-57.6130661140416
0.825,-57.5596608582156
0.826,-57.5053376111752
0.827,-57.4501308769133
0.828,-57.3940739983521
0.829,-57.3371981750207
0.83,-57.2795334605973
0.831,-57.22110845127
0.832,-57.1619506646293
0.833,-57.1020865939274
0.834,-57.041541896135
0.835,-56.9803412324071
0.836,-56.9185087181042
0.837,-56.856068147162
0.838,-56.7930422643809
0.839,-56.7294530966369
0.84,-56.6653233467742
0.841,-56.6006748457413
0.842,-56.5355277851689
0.843,-56.4699039389547
0.844,-56.4038243519832
0.845,-56.3373083447594
0.846,-56.2703765768858
0.847,-56.2030490559677
0.848,-56.1353451243969
0.849,-56.067284184841
0.85,-55.9988855287797
0.851,-55.9301682729305
0.852,-55.8611514332295
0.853,-55.7918538706615
0.854,-55.7222943198011
0.855,-55.652491217925
0.856,-55.5824631757943
0.857,-55.5122286251589
0.858,-55.4418053547506
0.859,-55.3712115496022
0.86,-55.300465090201
0.861,-55.2295834930558
0.862,-55.1585842093593
0.863,-55.0874845205599
0.864,-55.0163015350285
0.865,-54.9450521876219
0.866,-54.8737531669408
0.867,-54.8024209477963
0.868,-54.7310716943323
0.869,-54.6597214475354
0.87,-54.5883859629974
0.871,-54.5170806528573
0.872,-54.4458207368458
0.873,-54.3746211216887
0.874,-54.3034963143279
0.875,-54.2324605494174
0.876,-54.1615277246014
0.877,-54.0907114890126
0.878,-54.020025187139
0.879,-53.9494817127402
0.88,-53.8790935571285
0.881,-53.8088725840945
0.882,-53.7388305049039
0.883,-53.668978515109
0.884,-53.5993278749675
0.885,-53.5298889615703
0.886,-53.4606719080754
0.887,-53.3916861449205
0.888,-53.3229408163872
0.889,-53.2544445986683
0.89,-53.1862058964307
0.891,-53.1182327320208
0.892,-53.0505324895522
0.893,-52.9831119741987
0.894,-52.915976950877
0.895,-52.8491332383389
0.896,-52.7825859472245
0.897,-52.7163413303278
0.898,-52.6504036615583
0.899,-52.5847774119145
0.9,-52.5194660696671
0.901,-52.4544731490211
0.902,-52.3898017649555
0.903,-52.3254543365712
0.904,-52.2614327859487
0.905,-52.1977387444416
0.906,-52.1343733842326
0.907,-52.0713376335683
0.908,-52.0086317184518
0.909,-51.9462555615998
0.91,-51.8842091021504
0.911,-51.8224915187998
0.912,-51.7611017869815
0.913,-51.7000385913064
0.914,-51.6393002972943
0.915,-51.5788849857368
0.916,-51.5187904018088
0.917,-51.4590140102974
0.918,-51.3995530601908
0.919,-51.3404044992682
0.92,-51.2815649736304
0.921,-51.2230309467903
0.922,-51.164798623349
0.923,-51.1068639997005
0.924,-51.0492228358106
0.925,-50.9918706908586
0.926,-50.9348030125261
0.927,-50.8780150182897
0.928,-50.8215017710911
0.929,-50.7652582130765
0.93,-50.7092791574688
0.931,-50.6535592874935
0.932,-50.5980931594079
0.933,-50.5428751778293
0.934,-50.4878997200274
0.935,-50.4331610455356
0.936,-50.3786532502198
0.937,-50.3243704325672
0.938,-50.2703065916029
0.939,-50.2164556478501
0.94,-50.1628114716333
0.941,-50.1093678798872
0.942,-50.0561186458133
0.943,-50.0030575057798
0.944,-49.9501781658444
0.945,-49.8974742946103
0.946,-49.8449395155783
0.947,-49.7925674707048
0.948,-49.740351771908
0.949,-49.6882859593873
0.95,-49.6363636264679
0.951,-49.5845783396142
0.952,-49.5329236203646
0.953,-49.4813930157116
0.954,-49.4299800648373
0.955,-49.378678294035
0.956,-49.3274812305991
0.957,-49.2763824105205
0.958,-49.2253753559049
0.959,-49.1744535680773
0.96,-49.123610581307
0.961,-49.0728399160954
0.962,-49.0221350610099
0.963,-48.9714895354964
0.964,-48.9208968460517
0.965,-48.8703505000302
0.966,-48.8198440010336
0.967,-48.7693708518549
0.968,-48.7189245126575
0.969,-48.6684984372695
0.97,-48.6180860875734
0.971,-48.567680885279
0.972,-48.5172762113967
0.973,-48.4668654480767
0.974,-48.416441946058
0.975,-48.365999075633
0.976,-48.3155301340427
0.977,-48.265028408787
0.978,-48.2144871049079
0.979,-48.1638994337714
0.98,-48.1132585569464
0.981,-48.0625574978255
0.982,-48.0117892264254
0.983,-47.9609466797612
0.984,-47.9100227502446
0.985,-47.8590103313763
0.986,-47.8079021446353
0.987,-47.7566908780821
0.988,-47.7053691223773
0.989,-47.6539294177591
0.99,-47.6023642156443
0.991,-47.5506655825553
0.992,-47.4988256918515
0.993,-47.4468365088015
0.994,-47.394689978312
0.995,-47.3423778785794
0.996,-47.28989178666
0.997,-47.2372232640531
0.998,-47.1843638570692
0.999,-47.1313048481297
1,-47.0780373605479
1.001,-47.0245517632576
1.002,-46.9708388191739
1.003,-46.9168888335359
1.004,-46.8626918874692
1.005,-46.8082377395919
1.006,-46.7535158596973
1.007,-46.698516148131
1.008,-46.6432281588449
1.009,-46.5876410271846
1.01,-46.5317435552928
1.011,-46.4755234961202
1.012,-46.4189686553176
1.013,-46.3620668848801
1.014,-46.3048052338226
1.015,-46.2471710504373
1.016,-46.189151253803
1.017,-46.1307314772851
1.018,-46.0718974568824
1.019,-46.0126338779449
1.02,-45.9529247060258
1.021,-45.8927544384349
1.022,-45.8321079813442
1.023,-45.770968314715
1.024,-45.709317985448
1.025,-45.6471383051224
1.026,-45.5844104105284
1.027,-45.5211151545532
1.028,-45.4572326682244
1.029,-45.3927415215066
1.03,-45.3276199437326
1.031,-45.2618450645652
1.032,-45.1953930351783
1.033,-45.1282399504197
1.034,-45.0603595844911
1.035,-44.9917248016841
1.036,-44.9223086646261
1.037,-44.8520814211181
1.038,-44.7810127001543
1.039,-44.7090706066037
1.04,-44.6362217637414
1.041,-44.562431222083
1.042,-44.4876623483757
1.043,-44.4118766925158
1.044,-44.3350338945081
1.045,-44.257091551295
1.046,-44.1780050573139
1.047,-44.0977274489363
1.048,-44.0162092369794
1.049,-43.9333982395918
1.05,-43.8492393666541
1.051,-43.763674422092
1.052,-43.6766418399192
1.053,-43.5880764490534
1.054,-43.4979091570433
1.055,-43.4060667178748
1.056,-43.3124711906623
1.057,-43.2170398311227
1.058,-43.1196842995987
1.059,-43.0203106655389
1.06,-42.9188183543348
1.061,-42.8151001765396
1.062,-42.7090409865793
1.063,-42.6005177539448
1.064,-42.4893978688403
1.065,-42.3755392026823
1.066,-42.2587880819351
1.067,-42.138979196669
1.068,-42.0159332126101
1.069,-41.8894564140937
1.07,-41.7593379149009
1.071,-41.6253488134799
1.072,-41.4872390721607
1.073,-41.3447357012193
1.074,-41.1975395235833
1.075,-41.0453215675115
1.076,-40.8877202039179
1.077,-40.7243343158807
1.078,-40.5547218555176
1.079,-40.3783871519236
1.08,-40.1947827172381
1.081,-40.0032874947753
1.082,-39.8032122669127
1.083,-39.593766560442
1.084,-39.3740667688048
1.085,-39.1430889547029
1.086,-38.8996805221512
1.087,-38.6424916841355
1.088,-38.3699573095409
1.089,-38.0802436446885
1.09,-37.7711847675441
1.091,-37.4401971831721
1.092,-37.0842063756355
1.093,-36.6994577620191
1.094,-36.2813060021285
1.095,-35.8239462241588
1.096,-35.3200426777715
1.097,-34.7601395457074
1.098,-34.1316541720411
