Value,Cost,Param1,Param2
216645.46768,9.763272483775374,406.04502917,1.34215453,117.22459328,0.71272926
218238.44905999998,12.773991567362616,3103.61868,2183.75936,0.01,0.989120407
219831.43044,9.762961926104381,385.49816292,1.32481717,250.9792359,0.39668352
221424.41181999998,10.621374254568972,1.74447326,159.608911,631.174765,0.251112968
223017.3932,10.621561184478848,1.74170506,151.07534,569.921739,0.330765706
224610.37458,10.621222621287727,1.73731095,158.143096,850.169775,0.01
226203.35596,9.764113357028133,372.966509,1.33696249,381.387384,0.109487853
227796.33734,10.621569743646448,1.75369392,162.070217,577.229634,0.333697127
229389.31871999998,12.763454477770459,2194.49963,1992.65601,0.01,0.991957691
230982.3001,9.763070853419109,411.35065165,1.33857076,146.55333712,0.66192514
232575.28148,10.621482559889149,1.73887807,165.116858,878.494067,0.01
234168.26286,10.621446695274,1.74330136,152.464836,616.362964,0.309672975
235761.24424,9.762342965027592,393.823995,1.32512172,366.229517,0.180585082
237354.22561999998,10.62177624537668,1.73010844,159.167785,622.284975,0.314752228
238947.207,10.621204303680392,1.75010185,158.342319,787.025021,0.134696634
240540.18838,9.762343184004868,404.22722,1.33340766,384.658128,0.151207402
242133.16976,9.762449191578545,409.375634,1.33443713,433.439744,0.0486439017
243726.15114,9.762368276251149,391.067648,1.33016967,353.960926,0.23192409
245319.13251999998,10.621448364324255,1.73486519,153.916303,657.897465,0.29933497
246912.1139,9.762182189068112,400.064568,1.32966163,458.322623,0.0181195509
248505.09528,10.621368321013719,1.74134656,156.026802,596.995538,0.370171217
250098.07666,10.621456116167183,1.73361511,150.564162,791.934329,0.172638514
251691.05804,9.762397281560984,404.18125072,1.33363496,260.98793939,0.45076102
253284.03942,9.762353317041287,404.05359,1.33353354,389.657782,0.183320763
254877.0208,10.621515549977248,1.74198871,149.619949,696.406112,0.284423698
256470.00218,10.621573356361395,1.74074547,155.794266,791.51974,0.189021007
258062.98356,10.621421753780444,1.75364731,157.970826,814.265661,0.171442481
259655.96493999998,10.621402065862242,1.7404302,153.024577,678.4421,0.314947284
261248.94632,9.762358339778922,407.975367,1.33789948,339.428527,0.310639333
